,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140
4830,-0.93352874,-3.4714599,-4.2623775,-4.6167913,-3.9610524,-3.1318265,-1.8801415,-1.4386868,-0.90534114,-0.3810989,-0.28650709,-0.33483951,-0.31585027,-0.35265598,-0.42243352,-0.39418993,-0.35902796,-0.360788,-0.38343255,-0.28708947,-0.32570736,-0.34003989,-0.41952536,-0.42828193,-0.43827692,-0.56393814,-0.50011671,-0.53929623,-0.55599719,-0.66224756,-0.63309464,-0.61772018,-0.75283432,-0.68948912,-0.68452641,-0.73117651,-0.71069865,-0.6400474,-0.59301235,-0.56144796,-0.50407427,-0.40442058,-0.3741557,-0.28752985,-0.22844517,-0.1057421,-0.13142929,-0.082266944,-0.029486393,-0.054962497,-0.025434921,-0.016339061,-0.048020201,-0.048102034,0.027845211,-0.017844925,0.009767159,0.017929222,0.081813196,-0.005276089,0.045497697,0.07749537,0.1087161,0.11895604,0.11136522,0.20313865,0.12969132,0.28008039,0.29046187,0.35054807,0.38126922,0.4341204,0.49714716,0.43635668,0.51254846,0.47811999,0.52021176,0.46061225,0.47689889,0.6136258,0.45055184,0.49619696,0.4820906,0.42422893,0.41199049,0.40905111,0.4037291,0.36874517,0.43655895,0.39908394,0.35071142,0.3131915,0.38903616,0.43177178,0.44463388,0.57313159,0.6921454,0.87544721,1.0663172,1.1485225,1.4000013,1.6161102,1.8957749,1.9018744,1.7895812,1.6186628,1.4716726,1.266426,1.1617292,0.81042866,0.58286317,0.27859559,-0.026657436,-0.02676197,-0.17369562,-0.11947696,-0.091880048,-0.1098002,-0.150077,-0.21552861,-0.11476851,-0.10384436,-0.13485661,-0.10317798,-0.052234967,-0.057408248,-0.087564873,-0.06944533,0.14585777,0.58865296,0.98083865,1.1070113,1.158301,1.240312,1.1899981,0.91182674,0.86190387,1.196323,1.5813939,-0.12018871
2067,-0.85346093,-3.7171244,-4.6348932,-4.6194556,-3.9414239,-2.7574319,-1.7674906,-1.5433084,-0.60387718,-0.045179596,-0.27752357,-0.12058974,-0.16120266,-0.091341386,-0.20213192,-0.21920623,-0.15909516,-0.13424396,-0.17992013,-0.27015315,-0.26368078,-0.39070066,-0.3069292,-0.40722586,-0.44562108,-0.48341796,-0.57679804,-0.56450069,-0.62669607,-0.67077696,-0.89333662,-0.81387514,-0.82563407,-0.91294653,-0.88306492,-1.000643,-0.89937873,-0.88434623,-0.78252633,-0.70483169,-0.64551357,-0.50714623,-0.4519908,-0.337134,-0.20310186,-0.20802888,-0.086073587,-0.026459869,0.040662007,0.050187631,0.070971881,0.20817165,0.19536842,0.2043137,0.095226997,0.20335324,0.14261781,0.26988673,0.29872982,0.20364597,0.32931457,0.27064,0.34955867,0.38761202,0.42880158,0.44586581,0.46351573,0.53310394,0.50622317,0.6214652,0.54454149,0.59779965,0.61744844,0.59749947,0.7083053,0.61124546,0.55686156,0.5705227,0.539708,0.55832303,0.59771777,0.4759935,0.42940337,0.39689486,0.46650724,0.49888143,0.37731062,0.38265652,0.39255418,0.3941104,0.45450176,0.34658521,0.30217923,0.33998669,0.42366832,0.34842171,0.4471219,0.56034047,0.75717205,0.97932974,1.0539886,1.0930559,1.3461563,1.4183358,1.6041042,1.3932283,1.1838934,0.94192673,0.74903331,0.74240653,0.59471167,0.48761311,0.09610102,-0.16118092,-0.22442654,-0.19112572,-0.31831535,-0.16010088,-0.18009109,-0.2658437,-0.22024009,-0.12909806,-0.21935988,-0.20475276,-0.24122946,-0.17514599,-0.075332131,-0.18860434,-0.039417573,0.28019306,0.8670246,0.94118606,0.98006224,1.2571371,1.2575816,1.206327,1.2405743,1.5531752,1.8897122,-0.67465939
4588,-0.77522885,-1.8387752,-2.8087346,-3.5158322,-3.9226901,-3.979635,-3.5343909,-2.6802564,-1.5819624,-1.3602599,-1.0137967,-0.4733029,-0.35748072,-0.39425439,-0.29387815,-0.32872637,-0.14546322,-0.17035859,-0.20445077,-0.13599795,-0.17962946,-0.2380072,-0.27703108,-0.30822544,-0.35760725,-0.20229525,-0.15309708,-0.38107912,-0.52932152,-0.20969703,-0.10458034,-0.14550525,-0.1607721,-0.17141321,-0.26988001,-0.31586536,-0.21705654,-0.40372665,-0.35360869,-0.10495641,-0.053279999,-0.11343109,-0.24295061,-0.11928809,0.04125288,0.19655038,0.18109794,0.084153598,0.091427735,0.074390812,0.16921035,0.20728224,0.09561225,0.20687514,0.1462171,0.004710056,-0.003854745,-0.099674753,0.053415403,0.040868659,0.10375796,0.27061549,0.16150664,0.12923502,0.12498737,0.001087401,0.043564145,0.12950729,0.097741539,0.14033485,0.069661125,0.17270849,0.28142999,0.28250169,0.21901257,0.21543803,0.34404024,0.48980709,0.5973266,0.57586943,0.63144057,0.65262815,0.56961684,0.56488013,0.4565557,0.54445601,0.55941058,0.40814396,0.50085251,0.44655894,0.60792529,0.72495739,0.55233893,0.49326112,0.57290735,0.9066344,0.98397216,1.179168,1.3121264,1.6530102,1.867044,2.0859563,2.1800792,1.9427113,1.8758208,1.5592323,1.3472987,1.3422183,1.1460612,0.79748872,0.40224558,0.014341667,-0.24225919,-0.15858709,-0.24789853,-0.34250382,-0.2598025,-0.17150218,-0.21820826,-0.27433465,-0.35200745,-0.29806272,-0.32241455,-0.29337646,-0.23724521,-0.2240794,-0.19338219,-0.13452192,0.050691031,0.77290887,1.6330639,1.6860845,1.1810448,0.84357406,0.31949719,-0.11573737,-0.79514234,-1.4425555,-1.1645091,-0.69196449
3486,-0.025279824,-1.8953114,-3.2721213,-3.9795435,-4.0089354,-3.6680635,-2.9564004,-1.9279737,-1.495537,-1.2446945,-0.71437761,-0.39291066,-0.42313451,-0.36341852,-0.48662455,-0.4083249,-0.3974486,-0.40640918,-0.39506438,-0.48789967,-0.41486774,-0.43403539,-0.45893645,-0.43729874,-0.48297273,-0.54113433,-0.58513634,-0.58930714,-0.60442377,-0.64761453,-0.62902875,-0.65655768,-0.67313107,-0.6822029,-0.75425303,-0.69281341,-0.67456334,-0.65741216,-0.62600263,-0.58328968,-0.45272203,-0.36221061,-0.42273721,-0.28240696,-0.12390689,-0.13276575,-0.11802608,-0.010725076,0.019687435,-0.011658056,0.048563367,0.020992901,0.018749677,-0.013921541,-0.006576277,0.047345395,0.007571408,0.057318272,0.049893506,0.058065949,0.099904568,0.041553317,0.090772949,0.15084161,0.14108214,0.15537864,0.18615478,0.20153313,0.31686698,0.26711506,0.36364873,0.37791071,0.43542934,0.50462432,0.52132407,0.60216204,0.58423462,0.61364646,0.67520457,0.56686365,0.54308438,0.57406899,0.54598816,0.57926716,0.52650154,0.53766813,0.54104446,0.4457522,0.42020801,0.30323686,0.43458329,0.43194231,0.43562261,0.49978886,0.70692333,0.87150821,1.010061,1.0180328,1.2335728,1.4405597,1.6962595,1.9314256,1.9115081,1.8308208,1.7284544,1.5406766,1.4290432,1.2171298,1.0092914,0.6276094,0.26858202,0.050078596,-0.11188254,-0.13806608,-0.10731015,-0.17390534,-0.21494684,-0.1580477,-0.14439935,-0.18655666,-0.15019734,-0.13085332,-0.19000424,-0.14604199,-0.076786683,-0.066056045,-0.0218446,0.11154778,0.54460988,0.99794104,1.1322228,1.2064412,1.2575566,1.2220115,1.0078957,0.6645922,1.1622844,1.3818415,0.32820005,-1.8528682
3141,1.9276689,0.85007317,-0.96514254,-2.2883285,-3.3006443,-3.7839331,-3.2592034,-2.1725426,-1.6599093,-1.6817502,-0.77314503,-0.44844034,-0.4883245,-0.50305181,-0.46026244,-0.4424886,-0.52830012,-0.49341931,-0.46200953,-0.39459443,-0.50377123,-0.4942257,-0.51944424,-0.65907126,-0.57871801,-0.68075782,-0.72126056,-0.80845408,-0.7672625,-0.84486564,-0.89543187,-0.9481089,-1.0493606,-1.0961584,-1.0984595,-1.1933117,-1.1360933,-1.1208332,-1.1262617,-1.105079,-1.0781605,-1.0277681,-1.0001468,-1.0113134,-0.94961874,-0.8316753,-0.76545085,-0.65431698,-0.51076821,-0.49407999,-0.37099648,-0.42337013,-0.30829102,-0.31253755,-0.18767831,-0.17804014,-0.11209421,-0.12735351,-0.11304508,-0.10094132,-0.12842027,-0.14190817,-0.007439604,-0.071141348,-0.03490945,-0.004105315,-0.015937945,-0.011231949,0.12987035,0.13631279,0.10438839,0.10614116,0.26592795,0.10218188,0.29360022,0.31487505,0.25669973,0.31814642,0.44223507,0.48546248,0.4115358,0.41121443,0.38932079,0.40325035,0.39450748,0.33508743,0.29041904,0.41317731,0.51279859,0.43208767,0.36081113,0.31972514,0.38578893,0.32132665,0.36952614,0.42675975,0.46740058,0.49989112,0.48743538,0.58596866,0.63057531,0.78400553,0.96577087,1.0568838,1.1010556,1.0514694,1.4299612,1.6659803,1.5865356,1.2273748,1.1389475,1.0103791,1.0208038,1.1403555,0.87067334,0.75523716,0.35645131,0.29148682,0.31522269,0.17894639,0.27886638,0.28681325,0.3050616,0.24393502,0.33047817,0.44559976,0.44460678,0.48414605,0.45417908,0.41933826,0.54615674,0.84983529,1.4700924,1.5973519,1.7765394,2.2177866,2.2881356,2.1045579,1.6029971,1.7489508
4282,0.78714347,-0.82152834,-1.9829103,-2.7562572,-3.4244871,-3.3130269,-2.446351,-1.7135202,-1.6100556,-1.1170994,-0.4612184,-0.58740801,-0.61022768,-0.5480548,-0.54939633,-0.5120382,-0.5063059,-0.56600726,-0.67050657,-0.60876963,-0.59889854,-0.59117424,-0.68460191,-0.71622821,-0.74758671,-0.66738967,-0.70028599,-0.89343288,-0.78280479,-0.86961408,-0.92020489,-0.95019686,-1.1057445,-1.0361613,-1.2569113,-1.2091149,-1.2754421,-1.2261288,-1.1961997,-1.1474497,-1.1107584,-1.2129359,-1.1151696,-0.92610269,-0.83841727,-0.71062042,-0.59194533,-0.57149421,-0.5220249,-0.52075294,-0.46476589,-0.37059139,-0.41512278,-0.25468273,-0.23190123,-0.26581481,-0.29919946,-0.3358842,-0.17849106,-0.18390103,-0.15261237,-0.15616199,-0.21296187,-0.19952103,-0.17632328,-0.013176763,0.010210794,0.098830525,0.16197798,0.23126219,0.24994036,0.27536466,0.41790096,0.36764162,0.43171413,0.42017874,0.44109059,0.5223902,0.50124026,0.55508462,0.55366605,0.51776217,0.40851123,0.499495,0.40761767,0.44117973,0.51466388,0.45099237,0.47025082,0.44670827,0.44525013,0.44232982,0.46307998,0.3566357,0.4340051,0.45063369,0.50279261,0.47626268,0.49242243,0.62222244,0.76272947,1.0206241,1.2262532,1.1854175,1.2847577,1.3344834,1.5755543,1.6716413,1.610093,1.4834127,1.236667,1.1843599,1.1781397,0.9756634,0.94191613,0.49126603,0.28689301,0.33773324,0.30447233,0.34216508,0.28922613,0.3253646,0.38023387,0.41363946,0.41217254,0.44001775,0.44422779,0.43319448,0.42236467,0.52393379,0.6786284,1.0780121,1.3727013,1.2641922,1.6741342,2.0131178,2.0723612,1.8371741,1.7926935,2.2419884
709,-1.9794272,-3.7448317,-4.2883612,-4.4003577,-3.2967787,-2.0565882,-1.5946628,-1.1973007,-0.33793249,-0.23303274,-0.22720898,-0.36864693,-0.25315891,-0.30969059,-0.33661159,-0.23370126,-0.2911812,-0.2747896,-0.38227246,-0.41257272,-0.46906427,-0.42119057,-0.40264818,-0.45133465,-0.53966968,-0.57143766,-0.60673793,-0.54862997,-0.65409368,-0.64948594,-0.73833891,-0.79546656,-0.80405658,-0.83444391,-0.84374839,-0.87460992,-0.95229108,-0.91545452,-0.85809512,-0.88774511,-0.76002611,-0.71087267,-0.6874239,-0.53386077,-0.41315109,-0.35108469,-0.20604201,-0.21355494,-0.092679267,-0.082981401,-0.018989257,-0.021175761,-0.035626268,-0.045163473,0.003615506,-0.022857927,0.10592253,0.15253527,0.075133626,0.098529579,0.20559015,0.1762966,0.23300197,0.16319994,0.17396645,0.25511985,0.29147124,0.39543412,0.40619285,0.45957279,0.47551567,0.66644957,0.60092227,0.64881856,0.64263523,0.63660073,0.69491764,0.62979112,0.57529958,0.60909086,0.58579008,0.60109782,0.55383559,0.57442763,0.48782261,0.54286785,0.48564127,0.42116222,0.42264219,0.46733992,0.50246136,0.45427613,0.47332166,0.43042916,0.33128288,0.35389333,0.43636844,0.60309553,0.65425781,0.83449668,0.9163549,1.1210733,1.3518519,1.654208,1.9670587,2.0813117,2.1177299,1.9821304,1.6510263,1.5879443,1.3219798,0.92765251,0.49835308,0.14521671,-0.039682723,-0.064541719,-0.082520925,-0.12622025,-0.10865904,-0.10030574,-0.095919766,-0.060089752,-0.007200257,-0.046484188,-0.026113602,-0.050570204,-0.079524978,0.020381948,0.23662086,0.62018342,1.5455525,1.5916935,1.221391,0.97205688,0.67343941,0.13438481,-0.29513256,-0.2832183,0.37581534,-0.60822113
4890,1.336145,-0.38486428,-2.3342045,-3.9375373,-4.5112585,-3.502868,-2.208849,-1.8047295,-1.4955539,-0.32354351,-0.27563004,-0.35847173,-0.36699511,-0.37797459,-0.45787926,-0.38490901,-0.33372572,-0.36017397,-0.45432085,-0.48582509,-0.47384914,-0.50006925,-0.53961307,-0.49656964,-0.58488872,-0.53977592,-0.55629914,-0.76116784,-0.70631061,-0.87169301,-0.86037381,-0.96073173,-1.0221486,-1.1586925,-1.2691515,-1.2289773,-1.2762872,-1.1925171,-1.2314821,-1.0770192,-1.0537874,-0.95857841,-0.91028467,-0.7334776,-0.54870879,-0.54813133,-0.42072107,-0.25393066,-0.22203056,-0.2521763,-0.22460083,-0.19930501,-0.13096039,-0.11046035,-0.095890702,0.023387472,-0.075197011,-0.033575778,0.094726133,0.10278873,0.081797707,0.087125752,0.12896628,0.25246863,0.15218908,0.31948658,0.32473535,0.34037177,0.38360307,0.47489862,0.53367858,0.50807455,0.52903641,0.54577627,0.55736309,0.55371756,0.56114033,0.61580517,0.54651693,0.61985618,0.43660602,0.46268295,0.43106167,0.49379634,0.42687475,0.38592634,0.47140218,0.45668394,0.40548951,0.4219419,0.41631789,0.36614833,0.32143511,0.36512571,0.36590539,0.36945748,0.49069552,0.49469108,0.56918179,0.76712109,1.0534176,1.2866822,1.3874392,1.6317641,1.7121158,1.8982945,1.9883704,1.7559605,1.4422719,1.1651472,1.1565524,1.0380042,0.82185554,0.44414043,-0.039470109,0.008447185,-0.003312713,-0.064850856,0.016847832,-0.052751832,-0.16437978,-0.14481575,-0.035552535,-0.064996503,0.018041193,-0.012155326,-0.088526743,0.030622178,0.11086032,0.24219647,0.74346921,1.6033587,1.5987052,1.3239017,1.1190658,0.82434986,0.85731929,0.87583726,1.7985731,0.56374896
4605,-0.49602825,-1.4737877,-2.5092857,-3.5129287,-4.1338414,-3.6628252,-2.8817291,-2.0548479,-1.7594847,-1.4496969,-0.86372686,-0.79030517,-0.79581453,-0.7835237,-0.7278806,-0.69893564,-0.71416771,-0.7282301,-0.65805208,-0.67070305,-0.69233619,-0.72708976,-0.68948429,-0.71103305,-0.7155357,-0.73078767,-0.75660971,-0.71505431,-0.80801234,-0.7691468,-0.78795343,-0.82251102,-0.83298741,-0.83041411,-0.83253291,-0.82721453,-0.80234666,-0.77939743,-0.74304578,-0.6924957,-0.66765848,-0.62569194,-0.47269748,-0.46362814,-0.3457032,-0.2973605,-0.26841827,-0.19086689,-0.14402729,-0.13093656,-0.11802389,-0.14132399,-0.11950577,-0.11041065,-0.053343497,-0.08588577,-0.057478955,-0.024086797,-0.013879035,0.013997817,0.039860879,0.035573993,0.01829833,0.054044566,0.086573264,0.12788531,0.15430308,0.1813598,0.31118321,0.31648466,0.30346759,0.3999176,0.48169169,0.52335207,0.50957366,0.5097279,0.59567286,0.52961051,0.56661924,0.58350119,0.52455852,0.55293373,0.55901045,0.55938894,0.54337267,0.55919953,0.51985259,0.51536395,0.51867717,0.51532206,0.48148162,0.51703728,0.53793134,0.55090628,0.57849338,0.56127376,0.7119711,0.82558449,0.94729848,1.0775672,1.1535661,1.3828725,1.5112406,1.7560174,1.6690145,1.6312389,1.5602945,1.3859316,1.2670494,1.0959948,0.93034168,0.73504738,0.43299629,0.23184657,0.19120936,0.23303838,0.22180677,0.20007676,0.18937008,0.13420042,0.24567748,0.23227942,0.21540671,0.235351,0.22024817,0.30052703,0.29767972,0.29061562,0.4599696,0.7869877,1.2951145,1.4001499,1.5068758,1.7460208,1.7452354,1.3649921,0.90625591,0.6312673,0.68601255,-0.017033536
4534,0.1376836,-1.5569553,-2.7325077,-4.172009,-4.3068034,-3.9012233,-2.8014749,-1.7275605,-1.6435997,-1.120861,-0.58507464,-0.54736362,-0.48647169,-0.53298283,-0.5398097,-0.51414301,-0.59017832,-0.53012441,-0.47032236,-0.4341059,-0.45620748,-0.4461282,-0.50378254,-0.57305787,-0.57005356,-0.49420762,-0.58690349,-0.60784597,-0.61912308,-0.66665627,-0.60888783,-0.7226248,-0.72015316,-0.73729788,-0.69942185,-0.72626548,-0.77808946,-0.77002469,-0.73390415,-0.71858047,-0.58518703,-0.65012748,-0.66003417,-0.48286628,-0.42920061,-0.44016954,-0.41222618,-0.20105858,-0.052840925,-0.007721226,-0.093426228,-0.14195759,-0.20490131,-0.11307507,0.014460601,-0.001439563,-0.039736517,-0.056133753,-0.004067968,0.085979545,0.044786934,-0.077239344,0.069087414,0.11014602,0.063462905,-0.001484753,0.053617127,0.25893404,0.15078686,0.1993415,0.36979129,0.36313305,0.3544319,0.45232302,0.57473428,0.53002883,0.55616829,0.6654284,0.50147705,0.50551388,0.61951955,0.60014083,0.61744318,0.56407934,0.54106548,0.5213343,0.4176759,0.42649234,0.52788437,0.60111582,0.4603903,0.55358675,0.51571257,0.53253407,0.47791945,0.7525908,0.92730236,1.1345817,1.334541,1.3945145,1.5560222,1.6426289,1.7178669,1.71494,1.7405346,1.5932801,1.3918097,1.1302663,0.94011822,0.88839512,0.58161276,0.23901952,0.082716806,0.086838579,-0.006470825,-0.14105719,-0.066011518,-0.080759371,-0.27764589,-0.089180435,-0.1316768,-0.14962348,0.12310815,0.066015568,-0.1563045,-0.1149365,-0.014926878,0.25595849,0.5591838,0.98795923,0.91999074,0.91981987,1.2324581,1.3782969,1.2153056,0.95747255,1.0780887,1.5065167,1.4461288,0.28218064
4056,0.74702466,-1.0836391,-2.4254969,-3.6630131,-4.3698098,-4.2362123,-3.6010218,-2.1624048,-1.2597284,-1.0536084,-0.26873857,0.19729272,0.19159921,0.20832625,0.16297635,0.14046693,0.30208093,0.23509153,0.24427241,0.25381424,0.26213244,0.017660761,-0.009731018,-0.020991995,-0.078443668,0.024600244,-0.11603045,-0.18107666,-0.13039471,-0.35106405,-0.3317296,-0.25527921,-0.27274033,-0.30940346,-0.41785101,-0.62446143,-0.48831754,-0.50071595,-0.41571251,-0.43663011,-0.46925786,-0.40291074,-0.36917951,-0.38899421,-0.23787326,-0.13976889,-0.037496035,0.021434225,0.015948785,0.11765259,0.048499679,0.072687253,0.13779698,0.19957023,0.12804634,0.20777977,0.089583919,0.13505252,0.090117684,0.087213247,0.025263891,-0.00785106,0.11322073,0.051229764,-0.023317131,0.062634377,0.15737131,0.00700663,0.18700156,0.085353214,0.21329432,0.34463116,0.23449998,0.28674155,0.33234037,0.41257266,0.509894,0.47192386,0.48386965,0.66101466,0.57996959,0.43542622,0.51828885,0.5262744,0.50557723,0.59056418,0.47883382,0.39022262,0.4938477,0.2945425,0.4011352,0.42796626,0.42291526,0.49254501,0.70601346,0.89045267,1.0874517,1.0832306,1.266251,1.6793045,1.9777191,2.1689732,2.140495,2.1684067,1.9655426,1.8799585,1.7405149,1.3618703,1.0823544,0.68031833,0.14718583,-0.33666333,-0.57864768,-0.7024863,-0.66775553,-0.72997112,-0.73781508,-0.793266,-0.76331374,-0.74607408,-0.78169757,-0.82007696,-0.8043664,-0.73422299,-0.78140251,-0.70557737,-0.81255099,-0.77814098,-0.36503765,0.34040785,0.89603866,0.70924088,0.50717634,0.32270113,-0.003276277,-0.10759163,-0.019379,0.14244021,1.0225081,0.40695821
4168,-0.42549858,-2.2861194,-3.2557439,-3.9055688,-3.9759672,-3.6825651,-2.8423185,-1.8554443,-1.5387845,-1.2133678,-0.74082863,-0.47861665,-0.54533182,-0.39470515,-0.37337471,-0.35212069,-0.41181659,-0.38544889,-0.36484129,-0.38843971,-0.4673902,-0.45984599,-0.44488021,-0.41942016,-0.36956874,-0.45187432,-0.44808577,-0.51178979,-0.48578488,-0.4535301,-0.60737377,-0.59968288,-0.5481054,-0.62635762,-0.54779291,-0.55819246,-0.57749605,-0.55338229,-0.54701093,-0.47448341,-0.4860797,-0.41454549,-0.24341975,-0.26988604,-0.22091426,-0.21439274,-0.1358317,-0.01466543,-0.088611648,-0.028928855,0.006441703,-0.01484443,-0.021189797,0.014361809,-0.029217769,0.007064215,-0.002591378,0.041897936,0.12027087,0.072175049,0.064146819,0.10249156,0.086012708,0.15968137,0.15847248,0.12504666,0.14407689,0.21619516,0.29982484,0.29805675,0.38833725,0.42881797,0.45404783,0.51742959,0.50818155,0.57499494,0.64843966,0.61616033,0.49296565,0.57882539,0.6019131,0.52770585,0.54119769,0.57818738,0.49050447,0.41873479,0.3934291,0.48765218,0.44602331,0.41316686,0.44493046,0.46966969,0.53355359,0.58645379,0.76178281,0.86387484,0.97658134,1.0943079,1.3814584,1.713476,2.0481199,2.2095336,2.1783274,2.044617,1.8145239,1.7531953,1.4643097,1.0870633,0.74846249,0.34782758,0.10975053,-0.16432066,-0.1560625,-0.170934,-0.23139587,-0.17069949,-0.20148206,-0.24324177,-0.24644696,-0.28025027,-0.23934115,-0.22498389,-0.24574105,-0.19768792,-0.10354928,-0.12477429,-0.11866668,0.15745316,0.58571338,0.98262658,1.0436682,1.1225622,1.1832455,0.97191159,0.55008787,0.51935489,0.8609083,1.164334,0.5116421,-1.4346118
3825,-2.4020304,-4.6903852,-4.4824795,-4.3984283,-2.9977,-1.9665161,-1.7374952,-0.99099635,-0.1193916,-0.24342994,-0.24648059,-0.1461438,-0.18879004,-0.20762507,-0.16282129,-0.19825153,-0.24871674,-0.17534652,-0.28329257,-0.30509962,-0.26459001,-0.31581002,-0.37383658,-0.33392941,-0.48449228,-0.49398745,-0.48441308,-0.55469744,-0.542858,-0.55192411,-0.71210005,-0.73527469,-0.73172454,-0.75814754,-0.72938371,-0.77304092,-0.66169096,-0.64286091,-0.47066862,-0.4332528,-0.40414355,-0.26853731,-0.27710547,-0.13606898,-0.13373715,-0.09972323,-0.051411707,0.023857058,0.040161548,0.11085605,0.14346105,0.19666841,0.19644026,0.15864789,0.18055457,0.21982819,0.25188173,0.20176131,0.25810754,0.27543394,0.36363446,0.25435386,0.41927287,0.38813164,0.43590746,0.52452411,0.50889411,0.59061503,0.64698372,0.65481895,0.69249627,0.67630567,0.59975814,0.69226663,0.65548087,0.64306312,0.5501918,0.52876582,0.48623205,0.48608303,0.46294536,0.42077751,0.43669254,0.41112425,0.37979219,0.35224793,0.32370934,0.30739123,0.36227116,0.26967688,0.38864522,0.30377212,0.28355612,0.2225266,0.20345665,0.30755016,0.23852637,0.27128482,0.30533646,0.58544504,0.80867402,1.1116782,1.1768433,1.374979,1.7117934,1.9861322,2.0217362,1.9982978,1.863536,1.569105,1.5012409,1.0573479,0.75171537,0.24887541,-0.28381367,-0.34276309,-0.46104473,-0.36406179,-0.43924562,-0.41133905,-0.36667816,-0.34969436,-0.26873383,-0.43206511,-0.3549083,-0.34547376,-0.3459151,-0.31614303,-0.21721164,-0.15733009,0.19141654,1.0156218,1.4548046,1.1487232,1.0701701,0.30807313,-0.086196495,-0.48755658,0.5540347,-0.17596047
4107,0.34663441,-2.0797699,-3.910488,-4.770824,-4.2444785,-3.5580784,-2.3157968,-1.394352,-1.3616211,-0.66190294,-0.027875967,-0.085585853,-0.18421345,-0.11166101,-0.10061427,-0.074295469,-0.070799913,-0.11908776,-0.07719618,-0.18306071,-0.2425573,-0.21725925,-0.23835755,-0.20994604,-0.19600757,-0.20324221,-0.32154056,-0.37329079,-0.32894402,-0.36388172,-0.44133549,-0.38084488,-0.55994777,-0.62075664,-0.55345166,-0.5400657,-0.60919341,-0.57466701,-0.54491007,-0.52622378,-0.38470481,-0.37847026,-0.36131767,-0.3343545,-0.1731909,-0.079353619,-0.087946297,-0.002189769,0.10934251,0.089465255,0.13612717,0.21147648,0.12759541,0.009137956,0.18392458,0.16817785,0.10609071,0.1234008,0.065387257,0.19379229,0.12253693,0.1972636,0.16203216,0.13074011,0.26246925,0.25447439,0.24456345,0.33402041,0.29588354,0.36756331,0.42435825,0.49650205,0.52643007,0.54075893,0.54828604,0.57707901,0.5231329,0.55146438,0.51725005,0.59174974,0.50018652,0.45186007,0.3376866,0.28800388,0.39389539,0.26449787,0.28033762,0.27608087,0.22104806,0.18017012,0.073748636,0.16638868,0.13145894,0.25688112,0.44977731,0.48000253,0.71548766,0.91099447,0.91743515,1.2034547,1.4345918,1.7194039,2.0151847,1.9866546,1.8511445,1.7889713,1.57375,1.3206514,1.0106108,0.68047656,0.24121194,-0.091794469,-0.40550176,-0.427529,-0.46403593,-0.52966353,-0.58043112,-0.52648476,-0.47870691,-0.46365597,-0.56956469,-0.57879257,-0.5157847,-0.56353051,-0.43598194,-0.40481497,-0.29762234,-0.35011923,-0.028539064,0.84145587,1.0990698,0.9814432,1.1796679,1.3192899,1.29291,0.69391002,0.83722049,1.3381047,1.0519132,-1.4039372
